           0.000000   206.57      0.23924      4.06122-321   205.88     -0.10634      4.06122-321   206.54     -0.43290      4.06122-321
           0.062810   412.68       18.204       0.0000       411.80       17.734       0.0000       412.50       17.941       0.0000    
           0.063165   412.67       18.304       0.0000       411.80       17.836       0.0000       412.49       18.046       0.0000    
           0.063165   412.67       18.304       0.0000       411.80       17.836       0.0000       412.49       18.046       0.0000    
           0.063236   412.67       18.325       0.0000       411.80       17.856       0.0000       412.49       18.068       0.0000    
           0.063537   412.67       18.410       0.0000       411.79       17.942       0.0000       412.49       18.157       0.0000    
           0.063537   412.67       18.410       0.0000       411.79       17.942       0.0000       412.49       18.157       0.0000    
           0.064051   412.66       18.555       0.0000       411.79       18.089       0.0000       412.48       18.311       0.0000    
           0.064608   412.66       18.712       0.0000       411.78       18.248       0.0000       412.48       18.477       0.0000    
           0.064608   412.66       18.712       0.0000       411.78       18.248       0.0000       412.48       18.477       0.0000    
           0.064670   412.65       18.730       0.0000       411.78       18.266       0.0000       412.48       18.495       0.0000    
           0.064785   412.65       18.762       0.0000       411.78       18.299       0.0000       412.47       18.530       0.0000    
           0.064785   412.65       18.762       0.0000       411.78       18.299       0.0000       412.47       18.530       0.0000    
           0.065113   412.65       18.855       0.0000       411.78       18.393       0.0000       412.47       18.628       0.0000    
           0.065680   412.64       19.015       0.0000       411.77       18.555       0.0000       412.46       18.797       0.0000    
           0.065680   412.64       19.015       0.0000       411.77       18.555       0.0000       412.46       18.797       0.0000    
           0.065902   412.64       19.078       0.0000       411.77       18.618       0.0000       412.46       18.863       0.0000    
           0.066202   412.63       19.162       0.0000       411.77       18.704       0.0000       412.46       18.953       0.0000    
           0.066202   412.63       19.162       0.0000       411.77       18.704       0.0000       412.46       18.953       0.0000    
           0.066554   412.63       19.261       0.0000       411.76       18.805       0.0000       412.45       19.058       0.0000    
           0.066960   412.62       19.376       0.0000       411.76       18.921       0.0000       412.45       19.179       0.0000    
           0.066960   412.62       19.376       0.0000       411.76       18.921       0.0000       412.45       19.179       0.0000    
           0.067163   412.62       19.433       0.0000       411.76       18.979       0.0000       412.44       19.240       0.0000    
           0.067440   412.62       19.511       0.0000       411.75       19.058       0.0000       412.44       19.323       0.0000    
           0.067440   412.62       19.511       0.0000       411.75       19.058       0.0000       412.44       19.323       0.0000    
           0.067508   412.62       19.530       0.0000       411.75       19.078       0.0000       412.44       19.343       0.0000    
           0.067932   412.61       19.650       0.0000       411.75       19.199       0.0000       412.43       19.470       0.0000    
           0.067932   412.61       19.650       0.0000       411.75       19.199       0.0000       412.43       19.470       0.0000    
           0.068358   412.60       19.769       0.0000       411.74       19.321       0.0000       412.43       19.597       0.0000    
           0.068918   412.59       19.927       0.0000       411.74       19.481       0.0000       412.42       19.765       0.0000    
           0.068918   412.59       19.927       0.0000       411.74       19.481       0.0000       412.42       19.765       0.0000    
           0.069008   412.59       19.952       0.0000       411.74       19.507       0.0000       412.42       19.792       0.0000    
           0.069211   412.59       20.009       0.0000       411.73       19.565       0.0000       412.42       19.853       0.0000    
           0.069211   412.59       20.009       0.0000       411.73       19.565       0.0000       412.42       19.853       0.0000    
           0.069435   412.59       20.072       0.0000       411.73       19.629       0.0000       412.42       19.920       0.0000    
           0.069973   412.58       20.223       0.0000       411.73       19.783       0.0000       412.41       20.082       0.0000    
           0.069973   412.58       20.223       0.0000       411.73       19.783       0.0000       412.41       20.082       0.0000    
           0.070351   412.57       20.329       0.0000       411.72       19.891       0.0000       412.40       20.195       0.0000    
           0.070756   412.56       20.442       0.0000       411.72       20.007       0.0000       412.40       20.317       0.0000    
           0.070756   412.56       20.442       0.0000       411.72       20.007       0.0000       412.40       20.317       0.0000    
           0.070846   412.56       20.468       0.0000       411.72       20.033       0.0000       412.40       20.343       0.0000    
           0.071096   412.56       20.538       0.0000       411.71       20.104       0.0000       412.40       20.419       0.0000    
